,run_time,wait_time,submit_time,gpu_num
61005,1758,12034,1508497589,1
61006,1986,12012,1508497615,1
61007,2641,12012,1508497615,1
61008,2656,12024,1508497619,1
61009,2010,12025,1508497620,1
61010,1833,12021,1508497627,1
61011,1711,12018,1508497631,1
61012,2405,12022,1508497635,1
61013,2411,12024,1508497635,1
61014,2441,12023,1508497639,1
61015,1673,11986,1508497678,1
61016,1962,11987,1508497678,1
61017,2559,11988,1508497681,1
61018,1765,11989,1508497682,1
61019,2643,11989,1508497685,1
61020,1643,11948,1508497741,1
61021,1761,11952,1508497741,1
61022,2473,11951,1508497744,1
61023,2437,11951,1508497745,1
61024,1802,11962,1508497748,1
61025,617,11969,1508497749,1
61026,1401,11967,1508497752,1
61027,1080,11978,1508497753,1
61028,843,11978,1508497762,1
61029,19,11977,1508497765,1
61030,17,11981,1508497765,1
61031,33,11992,1508497765,1
61032,18,11995,1508497765,1
61033,13,11996,1508497765,1
61034,995,11997,1508497766,1
61035,1089,12005,1508497766,1
61036,1137,12005,1508497769,1
61037,1065,12007,1508497771,1
61038,1093,12005,1508497773,1
61039,842,11987,1508497793,1
61040,806,11990,1508497794,1
61041,1201,11993,1508497797,1
61042,885,12000,1508497798,1
61043,879,12002,1508497801,1
61044,1041,12006,1508497801,1
61045,1753,12008,1508497805,1
61046,1242,12017,1508497805,1
61047,564,12024,1508497809,1
61048,458,12010,1508497834,1
61049,1628,12011,1508497834,1
61050,871,12017,1508497837,1
61051,1368,12042,1508497838,1
61052,756,12043,1508497841,1
61053,1215,12046,1508497841,1
61054,877,12043,1508497845,1
61055,1405,12044,1508497845,1
61056,1078,12043,1508497849,1
61057,1179,12043,1508497849,1
61058,1380,12041,1508497852,1
61059,798,12040,1508497853,1
61060,1027,12042,1508497857,1
61061,693,12045,1508497857,1
61062,1306,12043,1508497860,1
61063,637,12050,1508497860,1
61064,1369,12074,1508497864,1
61065,575,12078,1508497864,1
61066,708,12077,1508497868,1
61067,1174,12085,1508497868,1
61068,968,12088,1508497871,1
61069,1140,12102,1508497872,1
61070,1204,12102,1508497875,1
61071,813,12102,1508497877,1
61072,747,12105,1508497878,1
61073,1318,12105,1508497880,1
61074,1218,12104,1508497882,1
61075,864,12110,1508497884,1
61076,827,12097,1508497903,1
61077,1119,12101,1508497903,1
61078,1450,12101,1508497906,1
61079,752,12103,1508497907,1
61080,884,12116,1508497910,1
61081,1194,12116,1508497911,1
61082,866,12121,1508497914,1
61083,1091,12122,1508497915,1
61084,66,12128,1508497915,1
61085,994,12138,1508497917,1
61086,798,12142,1508497918,1
61087,1764,12154,1508497921,1
61088,692,12173,1508497923,1
61089,1176,12178,1508497925,1
61090,1401,12182,1508497927,1
61091,986,12201,1508497928,1
61092,1593,12201,1508497931,1
61093,1210,12211,1508497934,1
61094,1097,12201,1508497958,1
61095,18,12217,1508497958,1
61096,870,12225,1508497959,1
61097,825,12234,1508497959,1
61098,1233,12233,1508497964,1
61099,1554,12237,1508497964,1
61100,1484,12239,1508497968,1
61101,1422,12242,1508497968,1
61102,126,12243,1508497969,1
61103,1258,12240,1508497972,1
61104,1220,12247,1508497972,1
61105,852,12244,1508497975,1
61106,919,12244,1508497976,1
61107,1820,12249,1508497978,1
61108,1115,12254,1508497996,1
61109,1362,12305,1508497997,1
61110,1314,12302,1508498000,1
61111,827,12335,1508498000,1
61112,1333,12335,1508498003,1
61113,835,12344,1508498004,1
61114,622,12371,1508498007,1
61115,1346,12374,1508498009,1
61116,1598,12386,1508498011,1
61117,2517,12393,1508498012,1
61118,1764,12397,1508498014,1
61119,555,12411,1508498016,1
61120,613,12428,1508498018,1
61121,1492,12456,1508498020,1
61122,1976,12463,1508498022,1
61123,2127,12474,1508498023,1
61124,1106,12486,1508498031,1
61125,544,12504,1508498031,1
61126,1538,12512,1508498035,1
61127,507,12522,1508498036,1
61128,2059,12495,1508498066,1
61129,1461,12516,1508498066,1
61130,1187,12513,1508498070,1
61131,1298,12504,1508498079,1
61132,1756,12511,1508498079,1
61133,818,12513,1508498082,1
61134,993,12525,1508498083,1
61135,26,12534,1508498083,1
61136,1057,12536,1508498086,1
61137,1122,12493,1508498147,1
61138,1092,12496,1508498147,1
61139,1091,12497,1508498150,1
61140,1118,12503,1508498150,1
61141,1022,12510,1508498154,1
61142,2324,12527,1508498154,1
61143,1708,12515,1508498166,1
61144,1930,12510,1508498171,1
61145,1666,12457,1508498224,1
61146,1217,12456,1508498225,1
61147,1652,12456,1508498225,1
61148,35,12456,1508498225,1
61149,1064,12453,1508498228,1
61150,957,12454,1508498228,1
61151,818,12449,1508498234,1
61152,1380,12455,1508498234,1
61153,1019,12453,1508498238,1
61154,1205,12478,1508498238,1
61155,2098,12472,1508498252,1
61156,1786,12473,1508498252,1
61157,1497,12446,1508498284,1
61158,779,12458,1508498284,1
61159,811,12470,1508498288,1
61160,1732,12470,1508498288,1
61161,811,12469,1508498292,1
61162,2119,12461,1508498301,1
61163,1588,12464,1508498301,1
61164,682,12472,1508498305,1
61165,1884,12426,1508498362,1
61166,652,12423,1508498369,1
61167,27472,12396,1508498409,1
61168,99,12271,1508498540,1
61169,229405,12331,1508498540,8
61170,96001,12400,1508498540,8
61171,17167,12513,1508498540,8
61172,61,12504,1508498550,1
61173,72,12507,1508498550,1
61174,88,12509,1508498550,1
61175,165,12514,1508498550,1
61176,87,12515,1508498550,1
61177,1990,12472,1508498599,1
61178,99,12122,1508498949,1
61179,10,12088,1508499014,4
61180,63,12098,1508499014,4
61181,18,12102,1508499014,4
61182,18,12114,1508499014,4
61183,44,12120,1508499014,4
61184,10308,12087,1508499047,1
61185,123,12022,1508499117,1
61186,113,11549,1508499597,1
61187,96328,11533,1508499613,1
61188,96121,11515,1508499631,1
61189,62696,11487,1508499659,1
61190,96811,11468,1508499678,1
61191,64114,11443,1508499704,1
61192,64,11432,1508499720,1
61193,62585,11434,1508499723,1
61194,155,11420,1508499742,1
61195,95769,11426,1508499742,1
61196,3882,11424,1508499746,1
61197,14409,11387,1508499788,1
61198,96523,11387,1508499788,1
61199,64,11367,1508499808,1
61200,53,11367,1508499808,1
61201,62,11370,1508499808,1
61202,69,11370,1508499808,1
61203,58,11370,1508499808,1
61204,62751,11367,1508499811,1
61205,95644,11349,1508499832,1
61206,1610,11288,1508499894,1
61207,1621,11285,1508499898,1
61208,1461,11282,1508499901,1
61209,1487,11292,1508499904,1
61210,1862,11295,1508499906,1
61211,1611,11296,1508499908,1
61212,1733,11299,1508499910,1
61213,1320,11297,1508499912,1
61214,1471,11303,1508499913,1
61215,1749,11300,1508499921,1
61216,1184,11307,1508499921,1
61217,2207,11305,1508499924,1
61218,1747,11311,1508499925,1
61219,1378,11309,1508499928,1
61220,1758,11311,1508499928,1
61221,1433,11309,1508499931,1
61222,1721,11315,1508499932,1
61223,1458,11313,1508499935,1
61224,1498,11320,1508499936,1
61225,1606,11321,1508499938,1
61226,1503,11323,1508499939,1
61227,1607,11330,1508499942,1
61228,1334,11330,1508499943,1
61229,1665,11334,1508499945,1
61230,1298,11340,1508499947,1
61231,1891,11345,1508499949,1
61232,1431,11353,1508499950,1
61233,1510,11351,1508499952,1
61234,1685,11352,1508499955,1
61235,1868,11361,1508499956,1
61236,2023,11362,1508499959,1
61237,2197,11363,1508499960,1
61238,1503,11364,1508499962,1
61239,1586,11367,1508499963,1
61240,1852,11365,1508499965,1
61241,1342,11366,1508499966,1
61242,1249,11366,1508499969,1
61243,1461,11367,1508499970,1
61244,1594,11383,1508499972,1
61245,1990,11387,1508499973,1
61246,1452,11386,1508499975,1
61247,1535,11388,1508499977,1
61248,1389,11397,1508499979,1
61249,1505,11400,1508499981,1
61250,1445,11420,1508499982,1
61251,2016,11429,1508499984,1
61252,1501,11428,1508499989,1
61253,1565,11428,1508499989,1
61254,1789,11425,1508499992,1
61255,2111,11424,1508499993,1
61256,1843,11422,1508499995,1
61257,1329,11421,1508499996,1
61258,1352,11418,1508499999,1
61259,81323,11417,1508500000,1
61260,1371,11426,1508500000,1
61261,1950,11427,1508500003,1
61262,1949,11428,1508500004,1
61263,1406,11426,1508500006,1
61264,1656,11428,1508500008,1
61265,1975,11429,1508500010,1
61266,1336,11431,1508500011,1
61267,455,11429,1508500013,1
61268,2221,11429,1508500015,1
61269,913,11431,1508500017,1
61270,1462,11435,1508500019,1
61271,766,11437,1508500020,1
61272,1940,11436,1508500022,1
61273,777,11435,1508500024,1
61274,1359,11440,1508500026,1
61275,856,11442,1508500028,1
61276,1173,11443,1508500030,1
61277,670,11443,1508500032,1
61278,505,11443,1508500033,1
61279,802,11445,1508500036,1
61280,713,11452,1508500036,1
61281,863,11462,1508500039,1
61282,783,11471,1508500039,1
61283,743,11469,1508500043,1
61284,1483,11478,1508500043,1
61285,770,11475,1508500046,1
61286,943,11510,1508500056,1
61287,1101,11486,1508500083,1
61288,341,11488,1508500084,1
61289,457,11502,1508500088,1
61290,1293,11513,1508500088,1
61291,1236,11522,1508500091,1
61292,654,11525,1508500091,1
61293,14397,11532,1508500091,1
61294,1047,11532,1508500095,1
61295,1073,11534,1508500098,1
61296,532,11538,1508500101,1
61297,858,11445,1508500195,1
61298,643,11456,1508500199,1
61299,808,11445,1508500216,1
61300,896,11448,1508500216,1
61301,888,11455,1508500216,1
61302,617,11458,1508500216,1
61303,43,11460,1508500216,1
61304,3595,11463,1508500216,1
61305,614,11470,1508500216,1
61306,548,11474,1508500217,1
61307,1126,11489,1508500221,1
61308,657,11494,1508500225,1
61309,865,11497,1508500228,1
61310,84475,11452,1508500277,1
61311,1245,11457,1508500278,1
61312,869,11459,1508500279,1
61313,1251,11465,1508500280,1
61314,636,11472,1508500283,1
61315,559,11475,1508500284,1
61316,1045,11460,1508500302,1
61317,708,11468,1508500302,1
61318,460,11465,1508500306,1
61319,1134,11470,1508500307,1
61320,59,11484,1508500326,1
61321,659,11513,1508500326,1
61322,882,11543,1508500326,1
61323,787,11543,1508500329,1
61324,1126,11552,1508500329,1
61325,594,11558,1508500334,1
61326,982,11563,1508500334,1
61327,902,11560,1508500338,1
61328,655,11560,1508500338,1
61329,730,11557,1508500341,1
61330,584,11556,1508500342,1
61331,539,11553,1508500345,1
61332,1127,11567,1508500346,1
61333,859,11572,1508500349,1
61334,788,11571,1508500366,1
61335,1236,11571,1508500366,1
61336,952,11567,1508500370,1
61337,912,11567,1508500370,1
61338,886,11564,1508500373,1
61339,722,11564,1508500373,1
61340,1186,11560,1508500377,1
61341,1455,11560,1508500377,1
61342,1083,11587,1508500381,1
61343,1141,11600,1508500381,1
61344,1054,11611,1508500384,1
61345,766,11613,1508500385,1
61346,703,11655,1508500388,1
61347,620,11659,1508500388,1
61348,1292,11654,1508500393,1
61349,1531,11669,1508500393,1
61350,1221,11672,1508500397,1
61351,848,11673,1508500397,1
61352,1020,11685,1508500400,1
61353,1036,11702,1508500401,1
61354,788,11709,1508500404,1
61355,660,11729,1508500404,1
61356,908,11738,1508500407,1
61357,1340,11737,1508500408,1
61358,2289,11757,1508500411,1
61359,688,11760,1508500411,1
61360,1023,11760,1508500415,1
61361,423,11786,1508500415,1
61362,1145,11804,1508500419,1
61363,586,11808,1508500419,1
61364,1604,11806,1508500422,1
61365,1352,11809,1508500422,1
61366,428,11810,1508500426,1
61367,1754,11813,1508500426,1
61368,1059,11826,1508500429,1
61369,473,11839,1508500429,1
61370,1511,11837,1508500433,1
61371,1091,11850,1508500433,1
61372,1272,11855,1508500436,1
61373,1263,11855,1508500436,1
61374,746,11856,1508500437,1
61375,745,11858,1508500440,1
61376,448,11858,1508500441,1
61377,906,11857,1508500443,1
61378,1900,11873,1508500444,1
61379,791,11871,1508500447,1
61380,973,11878,1508500448,1
61381,1397,11883,1508500450,1
61382,97014,11895,1508500451,1
61383,1087,11896,1508500451,1
61384,1678,11893,1508500460,1
61385,648,11901,1508500460,1
61386,1131,11900,1508500464,1
61387,811,11912,1508500464,1
61388,956,11921,1508500468,1
61389,1025,11923,1508500468,1
61390,571,11941,1508500471,1
61391,1806,11965,1508500472,1
61392,96118,11989,1508500472,1
61393,961,11995,1508500474,1
61394,1171,12003,1508500475,1
61395,1728,12004,1508500478,1
61396,842,12006,1508500480,1
61397,675,12008,1508500482,1
61398,1308,12014,1508500484,1
61399,1398,12013,1508500485,1
61400,788,12021,1508500488,1
61401,725,12022,1508500489,1
61402,96056,12037,1508500492,1
61403,1443,12061,1508500492,1
61404,1644,12067,1508500492,1
61405,1085,12064,1508500495,1
61406,687,12061,1508500499,1
61407,1104,12081,1508500503,1
61408,518,12079,1508500506,1
61409,1686,12080,1508500510,1
61410,97936,12087,1508500510,1
61411,545,12094,1508500513,1
61412,63489,12076,1508500531,1
61413,62728,12060,1508500551,1
61414,61992,12039,1508500574,1
61415,62721,11915,1508500700,1
61416,141,11920,1508500700,1
61417,229852,11842,1508500822,8
61418,8407,11865,1508500822,8
61419,14403,11925,1508500822,8
61420,30980,11956,1508500822,8
61421,70099,11985,1508500822,8
61422,62,11898,1508500915,1
61423,65794,11852,1508500961,1
61424,95560,11826,1508500987,1
61425,106779,11801,1508501014,1
61426,92684,11787,1508501035,1
61427,155,11761,1508501062,1
61428,93359,11751,1508501074,1
61429,50,11736,1508501093,1
61430,64,11742,1508501094,1
61431,62694,11739,1508501099,1
61432,142,11730,1508501117,1
61433,64244,11732,1508501117,1
61434,8511,11731,1508501118,1
61435,95031,11714,1508501145,1
61436,61765,11691,1508501174,1
61437,146,11701,1508501174,1
61438,42,11697,1508501182,1
61439,31,11696,1508501183,1
61440,1286,11644,1508501245,4
61441,96635,11490,1508501404,1
61442,1501,11455,1508501445,1
61443,21641,11412,1508501488,1
61444,75,11386,1508501515,1
61445,2335,11147,1508501763,1
61446,111,11148,1508501763,1
61447,2496,11149,1508501767,1
61448,2120,11148,1508501768,1
61449,2120,11118,1508501800,1
61450,2189,11110,1508501808,1
61451,95499,11060,1508501861,1
61452,63090,11007,1508501915,1
61453,63594,10973,1508501953,1
61454,37204,10963,1508501979,1
61455,61794,10957,1508501987,1
61456,93455,10886,1508502063,1
61457,72,10853,1508502115,1
61458,893,10864,1508502116,4
61459,144,10836,1508502146,1
61460,61241,10837,1508502146,1
61461,140,10837,1508502146,1
61462,961,10846,1508502151,4
61463,61150,10807,1508502197,1
61464,64363,10737,1508502268,1
61465,61284,10716,1508502291,1
61466,92735,10597,1508502412,1
61467,8799,10397,1508502624,1
61468,66,10307,1508502715,1
61469,1634,10020,1508503019,1
61470,91504,9969,1508503071,1
61471,84,9966,1508503074,1
61472,60629,9946,1508503097,1
61473,62619,9895,1508503154,1
61474,147,9897,1508503154,1
61475,1082,9861,1508503192,1
61476,93954,9851,1508503210,1
61477,14410,9853,1508503210,1
61478,63987,9865,1508503223,1
61479,64535,9855,1508503237,1
61480,1799,9856,1508503247,1
61481,66489,9837,1508503302,8
61482,60475,9896,1508503302,8
61483,3343,9921,1508503302,8
61484,30879,9995,1508503302,8
61485,68623,10048,1508503302,8
61486,85,10053,1508503315,1
61487,208,9928,1508503446,1
61488,261,9856,1508503524,1
61489,2716306,9834,1508503547,1
61490,234276,9727,1508503707,8
61491,6804,9821,1508503707,8
61492,125637,9886,1508503707,8
61493,16770,10061,1508503707,8
61494,99843,10155,1508503707,8
61495,7212,10210,1508503789,16
61496,8800,10386,1508503789,16
61497,7568,10581,1508503789,16
61498,7622,10664,1508503789,16
61499,7338,10743,1508503789,16
61500,14712,10678,1508503854,1
61501,75,10616,1508503916,1
61502,1940,10538,1508503994,1
61503,1952,10535,1508503997,1
61504,1652,10531,1508504001,1
61505,17,10588,1508504002,2
61506,2396,10604,1508504003,1
61507,1821,10601,1508504006,1
61508,1967,10600,1508504007,1
61509,2200,10606,1508504016,1
61510,1878,10657,1508504016,1
61511,1649,10663,1508504016,1
61512,1569,10680,1508504019,1
61513,1399,10684,1508504020,1
61514,1767,10684,1508504020,1
61515,2411,10681,1508504023,1
61516,1456,10681,1508504023,1
61517,2243,10720,1508504024,1
61518,1917,10718,1508504026,1
61519,2187,10717,1508504027,1
61520,1477,10717,1508504027,1
61521,2587,10874,1508504028,1
61522,1751,10986,1508504030,1
61523,2097,10985,1508504031,1
61524,1786,10985,1508504031,1
61525,1861,10984,1508504032,1
61526,1210,11002,1508504034,1
61527,2174,11004,1508504034,1
61528,1624,11016,1508504036,1
61529,1853,11069,1508504038,1
61530,2147,11052,1508504071,1
61531,1585,11174,1508504071,1
61532,1856,11203,1508504071,1
61533,2281,11208,1508504072,1
61534,1649,11249,1508504076,1
61535,1601,11291,1508504076,1
61536,1507,11336,1508504076,1
61537,1246,11790,1508504076,1
61538,1473,11782,1508504084,1
61539,1774,11782,1508504084,1
61540,2101,11782,1508504084,1
61541,1810,11782,1508504084,1
61542,1690,11779,1508504087,1
61543,1876,11778,1508504088,1
61544,2255,11778,1508504088,1
61545,2242,11976,1508504089,1
61546,1298,11974,1508504091,1
61547,1772,11974,1508504091,1
61548,2114,11974,1508504091,1
61549,2160,12010,1508504093,1
61550,1575,12066,1508504094,1
61551,1672,12071,1508504094,1
61552,2278,12089,1508504095,1
61553,1534,12122,1508504099,1
61554,2059,12147,1508504099,1
61555,1894,12152,1508504099,1
61556,1658,12156,1508504103,1
61557,2564,12161,1508504103,1
61558,1385,12165,1508504103,1
61559,2084,12222,1508504106,1
61560,1348,12228,1508504106,1
61561,1953,12322,1508504106,1
61562,2185,12361,1508504110,1
61563,1493,12361,1508504111,1
61564,1626,12373,1508504111,1
61565,1760,12416,1508504111,1
61566,2073,12435,1508504116,1
61567,2285,12446,1508504116,1
61568,1794,12446,1508504116,1
61569,2395,12445,1508504117,1
61570,2072,12441,1508504121,1
61571,1646,12441,1508504121,1
61572,2338,12441,1508504121,1
61573,1934,12438,1508504124,1
61574,1226,12436,1508504126,1
61575,1769,12436,1508504130,1
61576,1598,12435,1508504131,1
61577,2136,12435,1508504131,1
61578,2198,12435,1508504131,1
61579,1564,12432,1508504134,1
61580,1845,12431,1508504135,1
61581,2501,12426,1508504140,1
61582,1675,12426,1508504140,1
61583,1790,12434,1508504140,1
61584,1510,12521,1508504140,1
61585,1551,12533,1508504143,1
61586,2478,12536,1508504143,1
61587,1853,12566,1508504143,1
61588,2086,12624,1508504143,1
61589,1606,12651,1508504151,1
61590,2118,12671,1508504151,1
61591,1233,12679,1508504151,1
61592,1904,12726,1508504151,1
61593,2389,12725,1508504155,1
61594,2759,12730,1508504189,1
61595,2597,12742,1508504189,1
61596,1562,12753,1508504189,1
61597,1965,12771,1508504189,1
61598,1415,12776,1508504192,1
61599,1641,12781,1508504193,1
61600,1688,12794,1508504193,1
61601,2152,12810,1508504193,1
61602,2017,12916,1508504196,1
61603,1895,12917,1508504196,1
61604,2681,12919,1508504196,1
61605,1491,12933,1508504197,1
61606,1722,13013,1508504199,1
61607,1975,13071,1508504199,1
61608,1984,13138,1508504201,1
61609,1899,13162,1508504201,1
61610,1200,13286,1508504203,1
61611,2505,13353,1508504203,1
61612,2356,13357,1508504204,1
61613,1371,13426,1508504204,1
61614,1498,13434,1508504206,1
61615,685,13446,1508504207,1
61616,2099,13468,1508504208,1
61617,2075,13474,1508504208,1
61618,1996,13525,1508504210,1
61619,1164,13532,1508504210,1
61620,1735,13544,1508504211,1
61621,1569,13577,1508504211,1
61622,1767,13624,1508504213,1
61623,1048,13624,1508504213,1
61624,2812,13699,1508504218,1
61625,2185,13747,1508504218,1
61626,1345,13749,1508504218,1
61627,929,13845,1508504218,1
61628,1578,13889,1508504221,1
61629,2362,13899,1508504222,1
61630,500,13908,1508504222,1
61631,1705,13913,1508504222,1
61632,1486,13920,1508504225,1
61633,920,13939,1508504225,1
61634,1039,13946,1508504225,1
61635,2447,13951,1508504228,1
61636,2004,13979,1508504229,1
61637,850,13998,1508504229,1
61638,1364,13993,1508504248,1
61639,688,14015,1508504248,1
61640,703,14036,1508504248,1
61641,1771,14039,1508504248,1
61642,1107,14054,1508504251,1
61643,1170,14056,1508504251,1
61644,1143,14083,1508504252,1
61645,1396,14086,1508504252,1
61646,1637,14102,1508504254,1
61647,516,14109,1508504255,1
61648,698,14125,1508504256,1
61649,791,14125,1508504258,1
61650,809,14150,1508504258,1
61651,746,14153,1508504258,1
61652,680,14153,1508504259,1
61653,1062,14201,1508504261,1
61654,1050,14234,1508504262,1
61655,965,14234,1508504263,1
61656,1368,14241,1508504263,1
61657,1326,14298,1508504264,1
61658,591,14326,1508504265,1
61659,923,14325,1508504266,1
61660,1382,14324,1508504267,1
61661,700,14323,1508504268,1
61662,685,14347,1508504268,1
61663,1511,14351,1508504270,1
61664,670,14354,1508504270,1
61665,818,14357,1508504273,1
61666,1135,14358,1508504273,1
61667,1083,14358,1508504273,1
61668,952,14358,1508504273,1
61669,1247,14355,1508504276,1
61670,976,14358,1508504276,1
61671,702,14379,1508504277,1
61672,1038,14398,1508504277,1
61673,626,14403,1508504286,1
61674,1143,14416,1508504286,1
61675,1189,14478,1508504286,1
61676,1004,14495,1508504286,1
61677,1249,14535,1508504291,1
61678,848,14537,1508504291,1
61679,699,14556,1508504291,1
61680,748,14562,1508504291,1
61681,1372,14585,1508504295,1
61682,830,14590,1508504295,1
61683,1462,14605,1508504295,1
61684,608,14611,1508504295,1
61685,876,14626,1508504299,1
61686,761,14635,1508504299,1
61687,1009,14641,1508504299,1
61688,803,14650,1508504301,1
61689,1363,14653,1508504304,1
61690,513,14683,1508504304,1
61691,659,14688,1508504304,1
61692,2813,14697,1508504304,1
61693,1106,14703,1508504305,1
61694,1159,14760,1508504307,1
61695,1065,14770,1508504307,1
61696,706,14771,1508504308,1
61697,1211,14776,1508504308,1
61698,699,14782,1508504310,1
61699,1113,14819,1508504310,1
61700,1352,14827,1508504311,1
61701,739,14843,1508504312,1
61702,947,14844,1508504313,1
61703,1216,14842,1508504315,1
61704,705,14859,1508504315,1
61705,1387,14867,1508504315,1
61706,950,14893,1508504317,1
61707,934,14899,1508504318,1
61708,792,14927,1508504318,1
61709,1085,14943,1508504319,1
61710,623,14949,1508504320,1
61711,543,14970,1508504321,1
61712,1198,14972,1508504322,1
61713,886,14977,1508504323,1
61714,2550,14988,1508504324,1
61715,818,14991,1508504324,1
61716,920,14998,1508504325,1
61717,574,15032,1508504325,1
61718,922,15031,1508504327,1
61719,1252,15083,1508504329,1
61720,1214,15119,1508504329,1
61721,768,15132,1508504330,1
61722,725,15147,1508504330,1
61723,1081,15145,1508504333,1
61724,601,15157,1508504333,1
61725,1101,15167,1508504333,1
61726,1065,15180,1508504334,1
61727,787,15178,1508504336,1
61728,1060,15188,1508504336,1
61729,921,15191,1508504337,1
61730,1021,15209,1508504337,1
61731,8,15206,1508504340,1
61732,633,15214,1508504340,1
61733,1345,15243,1508504340,1
61734,862,15261,1508504340,1
61735,577,15263,1508504341,1
61736,643,15261,1508504344,1
61737,784,15266,1508504344,1
61738,496,15286,1508504345,1
61739,36,15306,1508504345,1
61740,879,15328,1508504348,1
61741,839,15330,1508504348,1
61742,1182,15339,1508504348,1
61743,1680,15334,1508504354,1
61744,1196,15341,1508504354,1
61745,726,15359,1508504354,1
61746,1341,15360,1508504354,1
61747,2863,15360,1508504355,1
61748,941,15374,1508504357,1
61749,1315,15376,1508504358,1
61750,2852,15396,1508504358,1
61751,1088,15399,1508504358,1
61752,790,15407,1508504359,1
61753,1005,15415,1508504360,1
61754,861,15424,1508504361,1
61755,723,15422,1508504363,1
61756,660,15428,1508504363,1
61757,1336,15432,1508504364,1
61758,790,15437,1508504364,1
61759,1755,15468,1508504366,1
61760,1180,15474,1508504366,1
61761,2082,15477,1508504368,1
61762,9,15504,1508504368,1
61763,1720,15510,1508504368,1
61764,996,15509,1508504370,1
61765,1496,15511,1508504370,1
61766,1182,15516,1508504372,1
61767,1170,15520,1508504372,1
61768,794,15521,1508504373,1
61769,950,15533,1508504373,1
61770,1044,15531,1508504375,1
61771,14406,15531,1508504375,1
61772,1117,15530,1508504376,1
61773,14406,15541,1508504376,1
61774,599,15550,1508504377,1
61775,816,15550,1508504377,1
61776,822,15549,1508504378,1
61777,1703,15548,1508504379,1
61778,1672,15551,1508504380,1
61779,1212,15568,1508504381,1
61780,14406,15572,1508504381,1
61781,1767,15591,1508504382,1
61782,1106,15606,1508504383,1
61783,1312,15606,1508504383,1
61784,860,15605,1508504384,1
61785,1565,15603,1508504386,1
61786,949,15602,1508504387,1
61787,1587,15602,1508504387,1
61788,1257,15601,1508504388,1
61789,1163,15600,1508504389,1
61790,1081,15603,1508504390,1
61791,1071,15604,1508504393,1
61792,1095,15604,1508504396,1
61793,1066,15600,1508504400,1
61794,1666,15593,1508504407,1
61795,924,15593,1508504407,1
61796,839,15630,1508504407,1
61797,823,15651,1508504407,1
61798,2299,15650,1508504411,1
61799,759,15662,1508504413,1
61800,1093,15668,1508504413,1
61801,585,15668,1508504413,1
61802,1220,15661,1508504420,1
61803,1712,15661,1508504420,1
61804,862,15671,1508504420,1
61805,731,15684,1508504420,1
61806,1235,15690,1508504424,1
61807,2568,15703,1508504424,1
61808,1314,15708,1508504424,1
61809,1202,15709,1508504424,1
61810,2212,15714,1508504428,1
61811,907,15722,1508504428,1
61812,1143,15723,1508504428,1
61813,704,15729,1508504429,1
61814,1734,15729,1508504431,1
61815,1471,15746,1508504435,1
61816,1619,15746,1508504440,1
61817,538,15747,1508504440,1
61818,651,15762,1508504440,1
61819,553,15771,1508504441,1
61820,485,15783,1508504443,1
61821,1410,15786,1508504444,1
61822,2237,15798,1508504444,1
61823,2339,15798,1508504445,1
61824,99464,15874,1508504446,8
61825,4741,15886,1508504446,8
61826,92178,16012,1508504446,8
61827,16434,16062,1508504446,8
61828,102530,16080,1508504446,8
61829,1679,16079,1508504447,1
61830,1018,16078,1508504448,1
61831,1424,16107,1508504448,1
61832,911,16108,1508504448,1
61833,1674,16108,1508504451,1
61834,1418,16116,1508504451,1
61835,1378,16118,1508504451,1
61836,1676,16128,1508504451,1
61837,973,16130,1508504454,1
61838,1281,16136,1508504455,1
61839,933,16146,1508504455,1
61840,993,16171,1508504455,1
61841,725,16188,1508504458,1
61842,489,16203,1508504459,1
61843,1151,16205,1508504459,1
61844,1303,16207,1508504459,1
61845,1933,16210,1508504462,1
61846,1070,16225,1508504463,1
61847,1243,16248,1508504463,1
61848,945,16262,1508504463,1
61849,1133,16263,1508504466,1
61850,2168,16277,1508504466,1
61851,826,16282,1508504467,1
61852,1998,16298,1508504467,1
61853,1082,16311,1508504469,1
61854,1623,16365,1508504469,1
61855,1665,16364,1508504471,1
61856,1669,16374,1508504471,1
61857,885,16376,1508504473,1
61858,1430,16380,1508504473,1
61859,1363,16382,1508504474,1
61860,1489,16388,1508504474,1
61861,939,16392,1508504477,1
61862,1413,16398,1508504477,1
61863,1432,16398,1508504478,1
61864,1193,16403,1508504478,1
61865,1081,16411,1508504480,1
61866,1035,16444,1508504480,1
61867,1076,16447,1508504481,1
61868,1258,16456,1508504482,1
61869,1626,16463,1508504487,1
61870,1182,16466,1508504487,1
61871,997,16533,1508504487,1
61872,707,16536,1508504487,1
61873,1978,16558,1508504491,1
61874,1156,16564,1508504491,1
61875,757,16566,1508504491,1
61876,2336,16570,1508504492,1
61877,632,16572,1508504494,1
61878,1150,16573,1508504495,1
61879,2018,16575,1508504495,1
61880,655,16578,1508504496,1
61881,1375,16596,1508504498,1
61882,1922,16596,1508504498,1
61883,534,16596,1508504498,1
61884,1789,16595,1508504499,1
61885,735,16592,1508504502,1
61886,828,16592,1508504502,1
61887,1427,16592,1508504502,1
61888,709,16588,1508504506,1
61889,1037,16589,1508504506,1
61890,1996,16589,1508504506,1
61891,1427,16581,1508504528,1
61892,1622,16604,1508504528,1
61893,78,16623,1508504528,1
61894,884,16624,1508504528,1
61895,813,16633,1508504528,1
61896,524,16643,1508504531,1
