,job,user,project,state,gpu_num,cpu_num,node_num,submit_time,wait_time,run_time,wall_time,node_hour,new_status
10365,650315,0.0,0.0,0,0,8192.0,128.0,1680037787,20162,9240.51,10800.0,328.55146666666667,Pass
10366,650374,0.0,0.0,0,0,512.0,8.0,1680066803,54,413.96,3600.0,0.919911111111111,Pass
10367,650360,0.0,0.0,0,0,57600.0,900.0,1680060041,7267,85.76,3600.0,21.44,Failed
10368,650377,0.0,0.0,0,0,128.0,2.0,1680067571,39,145.42,1800.0,0.08078888888888888,Killed
10369,650378,0.0,0.0,0,0,128.0,2.0,1680068244,36,131.93,1800.0,0.07329444444444445,Killed
10370,650379,0.0,0.0,0,0,512.0,8.0,1680068535,34,465.04,3600.0,1.0334222222222222,Pass
10371,650323,0.0,0.0,0,0,8192.0,128.0,1680037888,24358,9058.45,10800.0,322.0782222222222,Pass
10372,649766,96967752183306.0,96967752183306.0,0,0,98304.0,1536.0,1679579326,408452,85039.77,86400.0,36283.6352,Pass
10373,650372,0.0,0.0,0,0,16384.0,256.0,1680065856,7084,41.48,21600.0,2.949688888888889,Failed
10374,650313,0.0,0.0,0,0,16384.0,256.0,1680037217,35663,160.81,21600.0,11.435377777777777,Failed
10375,650359,63964226592315.0,63964226592315.0,0,0,8192.0,128.0,1680058019,4252,10827.74,10800.0,384.9863111111111,Killed
10376,650376,0.0,0.0,0,0,16384.0,256.0,1680067134,6085,138.58,18000.0,9.854577777777779,Failed
10377,650382,0.0,0.0,0,0,512.0,8.0,1680076343,35,441.26,3600.0,0.9805777777777778,Pass
10378,650385,0.0,0.0,0,0,512.0,8.0,1680078180,71,443.91,3600.0,0.9864666666666667,Pass
10379,650380,63964226592315.0,63964226592315.0,0,0,8192.0,128.0,1680074088,50,10833.48,10800.0,385.1904,Killed
10380,650326,0.0,0.0,0,0,32768.0,512.0,1680039308,33632,12404.09,21600.0,1764.1372444444444,Pass
10381,650351,0.0,0.0,0,0,32768.0,512.0,1680053139,32326,873.97,32400.0,124.29795555555556,Pass
10382,650381,0.0,0.0,0,0,16384.0,256.0,1680074141,12309,134.13,18000.0,9.538133333333333,Failed
10383,650384,0.0,0.0,0,0,16384.0,256.0,1680077361,9443,132.27,21600.0,9.405866666666668,Failed
10384,650141,0.0,0.0,0,0,16384.0,256.0,1679940091,147065,98.58,21600.0,7.010133333333333,Pass
10385,650140,0.0,0.0,0,0,16384.0,256.0,1679940076,133239,18869.38,21600.0,1341.822577777778,Pass
10386,650152,35075881115661.0,35075881115661.0,0,0,16384.0,256.0,1679942684,149595,52.98,20520.0,3.7674666666666665,Failed
10387,650142,0.0,0.0,0,0,16384.0,256.0,1679940097,133460,19205.44,21600.0,1365.7201777777777,Pass
10388,650387,81973196976805.0,81973196976805.0,0,0,8192.0,128.0,1680092316,314,132.35,3600.0,4.705777777777778,Failed
10389,650183,35075881115661.0,35075881115661.0,0,0,16384.0,256.0,1679957872,135094,54.65,20640.0,3.886222222222222,Failed
10390,650388,81973196976805.0,81973196976805.0,0,0,8192.0,128.0,1680093187,133,122.2,3600.0,4.344888888888889,Failed
10391,650259,71488150708139.0,71488150708139.0,0,0,16384.0,256.0,1679994830,98857,52.97,21600.0,3.7667555555555556,Failed
10392,650390,81973196976805.0,81973196976805.0,0,0,8192.0,128.0,1680094548,36,149.15,3600.0,5.303111111111111,Failed
10393,650391,81973196976805.0,81973196976805.0,0,0,8192.0,128.0,1680094981,49,135.52,10800.0,4.818488888888889,Failed
10394,650392,9636830682697.0,9636830682697.0,0,0,64.0,1.0,1680095243,38,234.22,3600.0,0.06506111111111111,Pass
10395,650393,9636830682697.0,9636830682697.0,0,0,64.0,1.0,1680095670,48,509.01,3600.0,0.14139166666666667,Pass
10396,650386,63964226592315.0,63964226592315.0,0,0,8192.0,128.0,1680085059,445,10840.34,10800.0,385.4343111111111,Killed
10397,650394,9636830682697.0,9636830682697.0,0,0,64.0,1.0,1680096249,54,520.86,3600.0,0.14468333333333333,Pass
10398,650395,9636830682697.0,9636830682697.0,0,0,64.0,1.0,1680096965,33,212.29,3600.0,0.05896944444444444,Pass
10399,650389,82547079018571.0,82547079018571.0,0,0,64.0,1.0,1680093802,35,3620.38,3600.0,1.0056611111111111,Pass
10400,650396,81973196976805.0,81973196976805.0,0,0,8192.0,128.0,1680099852,39,128.18,10800.0,4.557511111111111,Failed
10401,650397,81973196976805.0,81973196976805.0,0,0,8192.0,128.0,1680100528,52,150.72,3600.0,5.358933333333333,Failed
10402,650151,35075881115661.0,35075881115661.0,0,0,16384.0,256.0,1679942652,144853,15193.19,20460.0,1080.4046222222223,Pass
10403,650398,81973196976805.0,81973196976805.0,0,0,8192.0,128.0,1680102807,54,76.6,3600.0,2.7235555555555555,Killed
10404,650399,81973196976805.0,81973196976805.0,0,0,8192.0,128.0,1680103161,46,214.02,3600.0,7.6096,Pass
10405,650383,0.0,0.0,0,0,16384.0,256.0,1680077303,9167,19243.27,21600.0,1368.4103111111112,Pass
10406,650400,81973196976805.0,81973196976805.0,0,0,8192.0,128.0,1680104476,34,2010.49,3600.0,71.48408888888889,Pass
10407,650039,0.0,0.0,0,0,51328.0,802.0,1679781852,240887,86230.82,86400.0,19210.310455555555,Pass
10408,650153,35075881115661.0,35075881115661.0,0,0,16384.0,256.0,1679942723,150169,19399.48,20580.0,1379.5185777777776,Pass
10409,650407,81973196976805.0,81973196976805.0,0,0,8192.0,128.0,1680112215,41,149.14,3600.0,5.302755555555555,Killed
10410,650408,9636830682697.0,9636830682697.0,0,0,64.0,1.0,1680112427,55,266.64,3600.0,0.07406666666666667,Pass
10411,650401,0.0,0.0,0,0,64.0,1.0,1680110365,34,3650.29,3600.0,1.0139694444444445,Pass
10412,650411,9636830682697.0,9636830682697.0,0,0,64.0,1.0,1680115484,15,235.82,3600.0,0.06550555555555555,Pass
10413,650409,81973196976805.0,81973196976805.0,0,0,8192.0,128.0,1680114131,37,2039.6,3600.0,72.5191111111111,Pass
10414,650410,35075881115661.0,35075881115661.0,0,0,512.0,8.0,1680114343,40,2521.79,2520.0,5.603977777777778,Killed
10415,650413,35075881115661.0,35075881115661.0,0,0,512.0,8.0,1680117588,54,59.51,3600.0,0.13224444444444444,Killed
10416,650414,35075881115661.0,35075881115661.0,0,0,512.0,8.0,1680117963,48,169.16,3600.0,0.3759111111111111,Pass
10417,650416,34590618235334.0,34590618235334.0,0,0,512.0,8.0,1680118843,55,723.58,3600.0,1.6079555555555556,Pass
10418,650417,0.0,0.0,0,0,512.0,8.0,1680118960,32,770.59,3600.0,1.7124222222222223,Pass
10419,650418,9636830682697.0,9636830682697.0,0,0,64.0,1.0,1680119277,583,223.81,3600.0,0.062169444444444444,Pass
10420,650412,0.0,0.0,0,0,512.0,8.0,1680116560,38,3666.11,3600.0,8.14691111111111,Killed
10421,650419,34590618235334.0,34590618235334.0,0,0,512.0,8.0,1680120165,43,806.57,3600.0,1.7923777777777778,Pass
10422,650415,0.0,0.0,0,0,256.0,4.0,1680118516,55,3662.85,3600.0,4.069833333333333,Pass
10423,650420,34590618235334.0,34590618235334.0,0,0,512.0,8.0,1680121594,55,802.06,3600.0,1.7823555555555555,Pass
10424,650421,0.0,0.0,0,0,512.0,8.0,1680121886,51,804.86,3600.0,1.7885777777777778,Pass
10425,650423,0.0,0.0,0,0,128000.0,2000.0,1680122645,35,128.09,3600.0,71.16111111111111,Failed
10426,650426,9636830682697.0,9636830682697.0,0,0,64.0,1.0,1680123049,34,252.34,3600.0,0.07009444444444445,Pass
10427,650424,0.0,0.0,0,0,128000.0,2000.0,1680122703,533,99.59,3600.0,55.327777777777776,Failed
10428,650425,34590618235334.0,34590618235334.0,0,0,512.0,8.0,1680122733,56,809.84,3600.0,1.7996444444444446,Pass
10429,650427,0.0,0.0,0,0,128000.0,2000.0,1680123053,719,55.94,3600.0,31.07777777777778,Failed
